id	orderId	orderDatetime	productCode	unitPrice	units	totalPrice
18258	0000006679	2025-07-11 21:45:46	0000024495	11.25	3.00	33.75
18259	0000006679	2025-07-11 21:45:46	0000021050	6.75	6.00	40.50
18260	0000006680	2025-03-10 03:22:13	0000022683	45.75	10.00	457.50
18261	0000006681	2025-01-23 00:15:12	0000026713	23.69	4.00	94.76
18262	0000006681	2025-01-23 00:15:12	0000023083	14.65	6.00	87.90
18263	0000006681	2025-01-23 00:15:12	0000024728	20.30	5.00	101.50
18264	0000006681	2025-01-23 00:15:12	0000022938	5.25	2.00	10.50
18265	0000006681	2025-01-23 00:15:12	0000022972	6.20	2.00	12.40
18266	0000006681	2025-01-23 00:15:12	0000025541	34.99	6.00	209.94
18267	0000006682	2025-10-21 00:10:50	0000020057	10.35	7.00	72.45
18268	0000006682	2025-10-21 00:10:50	0000026560	45.99	8.00	367.92
18269	0000006683	2025-09-09 18:41:04	0000024163	13.70	1.00	13.70
18270	0000006684	2024-02-13 01:13:20	0000023520	17.90	8.00	143.20
18271	0000006684	2024-02-13 01:13:20	0000023856	6.25	7.00	43.75
18272	0000006684	2024-02-13 01:13:20	0000024304	27.70	2.00	55.40
18273	0000006684	2024-02-13 01:13:20	0000025427	12.99	6.00	77.94
18274	0000006684	2024-02-13 01:13:20	0000026324	324.99	8.00	2599.92
18275	0000006684	2024-02-13 01:13:20	0000021746	4.30	8.00	34.40
18276	0000006684	2024-02-13 01:13:20	0000020463	12.05	10.00	120.50
18277	0000006684	2024-02-13 01:13:20	0000025504	29.49	10.00	294.90
18278	0000006684	2024-02-13 01:13:20	0000022754	19.50	10.00	195.00
18279	0000006685	2024-05-05 03:38:50	0000025680	20.99	5.00	104.95
18280	0000006686	2025-02-04 15:01:14	0000023937	25.35	6.00	152.10
18281	0000006687	2024-10-10 16:41:03	0000025458	29.99	8.00	239.92
18282	0000006688	2025-05-21 03:35:51	0000023600	9.20	9.00	82.80
18283	0000006688	2025-05-21 03:35:51	0000024092	4.80	8.00	38.40
18284	0000006689	2025-10-09 13:25:49	0000020558	46.10	3.00	138.30
18285	0000006689	2025-10-09 13:25:49	0000020790	12.55	1.00	12.55
18286	0000006690	2025-02-27 04:29:39	0000020910	19.70	1.00	19.70
18287	0000006690	2025-02-27 04:29:39	0000020492	14.40	2.00	28.80
18288	0000006691	2025-03-09 00:58:25	0000023636	20.55	10.00	205.50
18289	0000006692	2025-05-14 07:10:59	0000022427	0.00	4.00	0.00
18290	0000006693	2024-11-15 10:41:13	0000020883	12.25	3.00	36.75
18291	0000006694	2024-04-21 04:16:14	0000026539	36.99	2.00	73.98
18292	0000006695	2025-01-08 00:28:37	0000020098	12.04	5.00	60.20
18293	0000006696	2024-08-21 14:35:16	0000023470	9.40	4.00	37.60
18294	0000006696	2024-08-21 14:35:16	0000025594	19.99	8.00	159.92
18295	0000006697	2024-10-27 07:24:26	0000022868	28.85	6.00	173.10
18296	0000006697	2024-10-27 07:24:26	0000022717	24.05	4.00	96.20
18297	0000006697	2024-10-27 07:24:26	0000024204	14.20	2.00	28.40
18298	0000006697	2024-10-27 07:24:26	0000020862	11.95	6.00	71.70
18299	0000006698	2024-12-07 23:55:54	0000022096	5.15	9.00	46.35
18300	0000006698	2024-12-07 23:55:54	0000021220	18.25	5.00	91.25
18301	0000006698	2024-12-07 23:55:54	0000024565	13.95	7.00	97.65
18302	0000006698	2024-12-07 23:55:54	0000024216	10.40	9.00	93.60
18303	0000006699	2024-03-17 22:31:06	0000020766	52.85	9.00	475.65
18304	0000006699	2024-03-17 22:31:06	0000021296	11.04	7.00	77.28
18305	0000006700	2025-10-15 19:57:33	0000026006	19.99	9.00	179.91
18306	0000006700	2025-10-15 19:57:33	0000020261	14.30	8.00	114.40
18307	0000006700	2025-10-15 19:57:33	0000021874	21.04	3.00	63.12
18308	0000006700	2025-10-15 19:57:33	0000025074	27.99	8.00	223.92
18309	0000006700	2025-10-15 19:57:33	0000025080	29.99	8.00	239.92
18310	0000006701	2024-08-31 11:48:00	0000022175	24.45	1.00	24.45
18311	0000006702	2024-02-19 23:05:46	0000020100	13.40	4.00	53.60
18312	0000006702	2024-02-19 23:05:46	0000026657	17.99	10.00	179.90
18313	0000006703	2025-04-11 16:35:23	0000025421	17.99	5.00	89.95
18314	0000006704	2024-05-09 04:01:11	0000022128	13.29	9.00	119.61
18315	0000006704	2024-05-09 04:01:11	0000024245	6.19	7.00	43.33
18316	0000006704	2024-05-09 04:01:11	0000023251	20.20	4.00	80.80
18317	0000006705	2025-03-25 00:15:11	0000021079	13.15	5.00	65.75
18318	0000006705	2025-03-25 00:15:11	0000023568	15.15	9.00	136.35
18319	0000006705	2025-03-25 00:15:11	0000020716	21.55	9.00	193.95
18320	0000006705	2025-03-25 00:15:11	0000025920	15.39	7.00	107.73
18321	0000006705	2025-03-25 00:15:11	0000020368	22.70	6.00	136.20
18322	0000006706	2024-08-14 02:15:43	0000020579	26.35	1.00	26.35
18323	0000006707	2025-08-02 16:22:33	0000021198	14.55	1.00	14.55
18324	0000006707	2025-08-02 16:22:33	0000020201	16.54	6.00	99.24
18325	0000006707	2025-08-02 16:22:33	0000022802	15.70	7.00	109.90
18326	0000006707	2025-08-02 16:22:33	0000023129	10.95	7.00	76.65
18327	0000006707	2025-08-02 16:22:33	0000022079	8.85	3.00	26.55
18328	0000006708	2024-01-10 05:06:57	0000022318	30.59	5.00	152.95
18329	0000006708	2024-01-10 05:06:57	0000023882	30.45	6.00	182.70
18330	0000006709	2025-04-18 07:53:10	0000023939	51.69	7.00	361.83
18331	0000006709	2025-04-18 07:53:10	0000026577	13.99	7.00	97.93
18332	0000006710	2024-07-27 17:16:34	0000024617	20.75	3.00	62.25
18333	0000006710	2024-07-27 17:16:34	0000020969	15.04	9.00	135.36
18334	0000006710	2024-07-27 17:16:34	0000023182	9.25	5.00	46.25
18335	0000006711	2024-12-08 10:43:50	0000026322	35.99	1.00	35.99
18336	0000006711	2024-12-08 10:43:50	0000024852	9.95	4.00	39.80
18337	0000006712	2025-03-13 11:54:58	0000024642	12.00	6.00	72.00
18338	0000006712	2025-03-13 11:54:58	0000020167	13.54	8.00	108.32
18339	0000006713	2025-01-10 05:02:39	0000022456	10.85	4.00	43.40
18340	0000006714	2024-12-06 18:51:21	0000020487	14.15	1.00	14.15
18341	0000006714	2024-12-06 18:51:21	0000024406	6.35	3.00	19.05
18342	0000006715	2025-04-01 08:16:05	0000023958	44.10	7.00	308.70
18343	0000006715	2025-04-01 08:16:05	0000025699	34.99	9.00	314.91
18344	0000006716	2024-09-11 05:00:14	0000025408	19.99	3.00	59.97
18345	0000006716	2024-09-11 05:00:14	0000025122	39.99	2.00	79.98
18346	0000006716	2024-09-11 05:00:14	0000025673	14.99	4.00	59.96
18347	0000006716	2024-09-11 05:00:14	0000025288	21.99	5.00	109.95
18348	0000006717	2025-02-05 08:02:58	0000020138	18.15	8.00	145.20
18349	0000006718	2025-10-01 18:45:09	0000022033	10.45	2.00	20.90
18350	0000006718	2025-10-01 18:45:09	0000026449	29.99	4.00	119.96
18351	0000006718	2025-10-01 18:45:09	0000023918	36.59	10.00	365.90
18352	0000006719	2024-04-05 01:36:03	0000024711	15.60	1.00	15.60
18353	0000006720	2025-06-01 09:44:12	0000023384	17.95	2.00	35.90
18354	0000006720	2025-06-01 09:44:12	0000023085	13.35	2.00	26.70
18355	0000006720	2025-06-01 09:44:12	0000024824	7.15	7.00	50.05
18356	0000006720	2025-06-01 09:44:12	0000022613	11.70	5.00	58.50
18357	0000006720	2025-06-01 09:44:12	0000024420	23.50	7.00	164.50
18358	0000006721	2025-02-19 15:44:23	0000026471	26.99	9.00	242.91
18359	0000006722	2024-02-16 11:36:04	0000022786	33.15	7.00	232.05
18360	0000006723	2024-06-28 06:07:46	0000022479	8.95	1.00	8.95
18361	0000006723	2024-06-28 06:07:46	0000026385	9.99	9.00	89.91
18362	0000006724	2025-02-22 08:02:17	0000026448	36.99	8.00	295.92
18363	0000006725	2025-07-27 21:55:47	0000020811	10.15	2.00	20.30
18364	0000006726	2024-03-03 10:46:45	0000026462	14.99	2.00	29.98
18365	0000006726	2024-03-03 10:46:45	0000025032	13.99	1.00	13.99
18366	0000006727	2025-02-21 05:36:05	0000021439	13.40	5.00	67.00
18367	0000006728	2025-05-21 08:46:00	0000025402	19.99	5.00	99.95
18368	0000006728	2025-05-21 08:46:00	0000022703	18.60	3.00	55.80
18369	0000006728	2025-05-21 08:46:00	0000025809	52.99	8.00	423.92
18370	0000006729	2024-12-28 02:10:55	0000025591	28.99	9.00	260.91
18371	0000006730	2024-05-05 17:58:17	0000026126	36.99	7.00	258.93
18372	0000006730	2024-05-05 17:58:17	0000020942	9.95	7.00	69.65
18373	0000006731	2025-09-04 01:50:27	0000024071	17.70	1.00	17.70
18374	0000006732	2025-05-05 05:03:42	0000026132	42.99	2.00	85.98
18375	0000006732	2025-05-05 05:03:42	0000020324	22.40	2.00	44.80
18376	0000006733	2024-02-11 13:40:58	0000020623	11.05	2.00	22.10
18377	0000006733	2024-02-11 13:40:58	0000021748	3.85	9.00	34.65
18378	0000006734	2025-08-16 04:52:53	0000022266	11.65	5.00	58.25
18379	0000006734	2025-08-16 04:52:53	0000025852	47.99	7.00	335.93
18380	0000006734	2025-08-16 04:52:53	0000022256	21.10	9.00	189.90
18381	0000006735	2025-04-19 12:01:16	0000021405	12.35	10.00	123.50
18382	0000006735	2025-04-19 12:01:16	0000025169	8.99	4.00	35.96
18383	0000006735	2025-04-19 12:01:16	0000021226	39.20	10.00	392.00
18384	0000006736	2025-09-02 19:10:52	0000021747	4.60	10.00	46.00
18385	0000006737	2024-11-07 00:07:18	0000020234	16.35	10.00	163.50
18386	0000006737	2024-11-07 00:07:18	0000026200	19.99	3.00	59.97
18387	0000006738	2025-10-06 05:46:04	0000025135	24.99	5.00	124.95
18388	0000006739	2024-08-12 19:09:54	0000024676	11.60	5.00	58.00
18389	0000006740	2024-06-13 14:45:59	0000022251	45.35	1.00	45.35
18390	0000006741	2025-10-22 08:25:12	0000024147	17.65	2.00	35.30
18391	0000006741	2025-10-22 08:25:12	0000024107	5.80	8.00	46.40
18392	0000006742	2025-03-11 06:08:20	0000022642	12.15	9.00	109.35
18393	0000006743	2025-05-18 02:50:50	0000025538	49.99	9.00	449.91
18394	0000006743	2025-05-18 02:50:50	0000025049	23.99	5.00	119.95
18395	0000006743	2025-05-18 02:50:50	0000023975	37.25	3.00	111.75
18396	0000006743	2025-05-18 02:50:50	0000021525	62.30	8.00	498.40
18397	0000006743	2025-05-18 02:50:50	0000025497	10.99	7.00	76.93
18398	0000006744	2025-10-19 09:18:33	0000024226	11.85	1.00	11.85
18399	0000006744	2025-10-19 09:18:33	0000024980	4.85	5.00	24.25
18400	0000006744	2025-10-19 09:18:33	0000020732	30.85	3.00	92.55
18401	0000006744	2025-10-19 09:18:33	0000021425	13.29	7.00	93.03
18402	0000006745	2024-09-22 06:03:37	0000026352	37.99	6.00	227.94
18403	0000006745	2024-09-22 06:03:37	0000025148	13.99	9.00	125.91
18404	0000006746	2024-01-20 15:10:52	0000022323	34.35	7.00	240.45
18405	0000006746	2024-01-20 15:10:52	0000026145	24.99	7.00	174.93
18406	0000006746	2024-01-20 15:10:52	0000024388	10.10	6.00	60.60
18407	0000006746	2024-01-20 15:10:52	0000023168	13.10	8.00	104.80
18408	0000006747	2024-05-09 21:46:01	0000020693	17.95	8.00	143.60
18409	0000006747	2024-05-09 21:46:01	0000020547	8.45	1.00	8.45
18410	0000006747	2024-05-09 21:46:01	0000026297	69.99	3.00	209.97
18411	0000006747	2024-05-09 21:46:01	0000026176	13.99	1.00	13.99
18412	0000006747	2024-05-09 21:46:01	0000021978	4.75	2.00	9.50
18413	0000006747	2024-05-09 21:46:01	0000024183	21.35	9.00	192.15
18414	0000006747	2024-05-09 21:46:01	0000025744	19.99	4.00	79.96
18415	0000006747	2024-05-09 21:46:01	0000023178	9.79	8.00	78.32
18416	0000006747	2024-05-09 21:46:01	0000020185	39.19	2.00	78.38
18417	0000006748	2024-02-16 20:10:13	0000025791	499.99	2.00	999.98
18418	0000006749	2025-02-14 01:26:39	0000023000	9.95	6.00	59.70
18419	0000006749	2025-02-14 01:26:39	0000020789	15.75	2.00	31.50
18420	0000006750	2024-05-20 23:18:22	0000025820	11.99	8.00	95.92
18421	0000006750	2024-05-20 23:18:22	0000024814	6.70	8.00	53.60
18422	0000006750	2024-05-20 23:18:22	0000021864	9.95	3.00	29.85
18423	0000006751	2025-06-09 00:53:30	0000020913	12.35	1.00	12.35
18424	0000006751	2025-06-09 00:53:30	0000021575	38.65	1.00	38.65
18425	0000006751	2025-06-09 00:53:30	0000020753	18.09	1.00	18.09
18426	0000006752	2025-02-22 03:00:50	0000025984	20.99	6.00	125.94
18427	0000006753	2025-04-08 10:59:13	0000024197	23.50	5.00	117.50
18428	0000006753	2025-04-08 10:59:13	0000025552	39.99	10.00	399.90
18429	0000006753	2025-04-08 10:59:13	0000021719	6.19	5.00	30.95
18430	0000006754	2024-12-08 20:38:19	0000023232	25.25	10.00	252.50
18431	0000006754	2024-12-08 20:38:19	0000024978	19.84	3.00	59.52
18432	0000006754	2024-12-08 20:38:19	0000023240	39.65	6.00	237.90
18433	0000006754	2024-12-08 20:38:19	0000020172	43.34	2.00	86.68
18434	0000006755	2025-08-04 22:56:03	0000024534	2.60	6.00	15.60
18435	0000006755	2025-08-04 22:56:03	0000023203	24.54	1.00	24.54
18436	0000006756	2025-01-26 07:29:10	0000026570	13.99	6.00	83.94
18437	0000006757	2025-05-08 09:55:43	0000025669	12.99	6.00	77.94
18438	0000006757	2025-05-08 09:55:43	0000023761	16.35	5.00	81.75
18439	0000006758	2025-05-20 00:04:06	0000022900	8.80	6.00	52.80
18440	0000006758	2025-05-20 00:04:06	0000020431	29.15	10.00	291.50
18441	0000006759	2025-08-19 11:54:27	0000025003	5.19	3.00	15.57
18442	0000006759	2025-08-19 11:54:27	0000022293	12.25	2.00	24.50
18443	0000006759	2025-08-19 11:54:27	0000023748	20.35	7.00	142.45
18444	0000006759	2025-08-19 11:54:27	0000023313	16.80	5.00	84.00
18445	0000006759	2025-08-19 11:54:27	0000024327	6.35	10.00	63.50
18446	0000006760	2025-05-01 00:07:25	0000026280	24.99	9.00	224.91
18447	0000006760	2025-05-01 00:07:25	0000022658	7.10	1.00	7.10
18448	0000006760	2025-05-01 00:07:25	0000023300	54.30	7.00	380.10
18449	0000006760	2025-05-01 00:07:25	0000021569	9.90	10.00	99.00
18450	0000006760	2025-05-01 00:07:25	0000021425	13.29	4.00	53.16
18451	0000006760	2025-05-01 00:07:25	0000025791	499.99	10.00	4999.90
18452	0000006760	2025-05-01 00:07:25	0000026577	13.99	1.00	13.99
18453	0000006761	2025-03-08 04:34:59	0000023161	13.25	10.00	132.50
18454	0000006761	2025-03-08 04:34:59	0000026295	12.99	3.00	38.97
18455	0000006761	2025-03-08 04:34:59	0000021154	15.90	10.00	159.00
18456	0000006761	2025-03-08 04:34:59	0000020633	35.85	2.00	71.70
18457	0000006761	2025-03-08 04:34:59	0000021108	4.75	10.00	47.50
18458	0000006762	2024-09-03 08:04:53	0000024154	6.30	6.00	37.80
18459	0000006762	2024-09-03 08:04:53	0000025456	13.99	2.00	27.98
18460	0000006762	2024-09-03 08:04:53	0000020860	9.70	3.00	29.10
18461	0000006762	2024-09-03 08:04:53	0000025678	29.99	4.00	119.96
18462	0000006763	2024-11-09 19:39:10	0000023640	15.65	8.00	125.20
18463	0000006764	2024-07-18 16:08:05	0000021757	6.39	9.00	57.51
18464	0000006764	2024-07-18 16:08:05	0000020089	12.30	8.00	98.40
18465	0000006765	2024-10-04 19:08:40	0000024373	18.60	10.00	186.00
18466	0000006765	2024-10-04 19:08:40	0000025578	21.99	5.00	109.95
18467	0000006766	2024-01-17 01:51:56	0000020106	8.70	10.00	87.00
18468	0000006766	2024-01-17 01:51:56	0000020469	2.75	4.00	11.00
18469	0000006767	2024-11-03 08:10:36	0000023891	7.85	8.00	62.80
18470	0000006767	2024-11-03 08:10:36	0000023949	27.25	8.00	218.00
18471	0000006767	2024-11-03 08:10:36	0000023002	9.85	8.00	78.80
18472	0000006767	2024-11-03 08:10:36	0000026743	29.79	7.00	208.53
18473	0000006768	2024-08-28 01:04:27	0000023581	21.15	1.00	21.15
18474	0000006768	2024-08-28 01:04:27	0000026164	19.09	9.00	171.81
18475	0000006769	2024-02-06 18:26:06	0000024279	4.90	2.00	9.80
18476	0000006769	2024-02-06 18:26:06	0000025936	24.99	1.00	24.99
18477	0000006769	2024-02-06 18:26:06	0000025086	19.99	7.00	139.93
18478	0000006769	2024-02-06 18:26:06	0000023573	9.65	5.00	48.25
18479	0000006770	2025-07-19 15:26:48	0000020811	10.15	7.00	71.05
18480	0000006770	2025-07-19 15:26:48	0000024399	10.30	6.00	61.80
18481	0000006770	2025-07-19 15:26:48	0000020080	16.40	9.00	147.60
18482	0000006770	2025-07-19 15:26:48	0000021064	12.15	4.00	48.60
18483	0000006770	2025-07-19 15:26:48	0000024972	4.40	4.00	17.60
18484	0000006770	2025-07-19 15:26:48	0000020796	12.29	7.00	86.03
18485	0000006771	2024-10-19 08:55:23	0000022141	5.30	6.00	31.80
18486	0000006771	2024-10-19 08:55:23	0000024021	14.85	9.00	133.65
18487	0000006771	2024-10-19 08:55:23	0000020764	23.80	9.00	214.20
18488	0000006771	2024-10-19 08:55:23	0000025621	13.99	6.00	83.94
18489	0000006772	2024-01-28 14:48:02	0000025590	35.99	3.00	107.97
18490	0000006772	2024-01-28 14:48:02	0000020725	73.05	4.00	292.20
18491	0000006772	2024-01-28 14:48:02	0000020808	80.55	10.00	805.50
18492	0000006772	2024-01-28 14:48:02	0000023203	24.54	8.00	196.32
18493	0000006773	2024-09-15 11:43:54	0000022212	3.55	8.00	28.40
18494	0000006773	2024-09-15 11:43:54	0000023897	6.70	4.00	26.80
18495	0000006774	2025-02-07 08:05:19	0000021163	21.25	9.00	191.25
18496	0000006774	2025-02-07 08:05:19	0000026225	39.99	9.00	359.91
18497	0000006774	2025-02-07 08:05:19	0000025964	34.99	8.00	279.92
18498	0000006774	2025-02-07 08:05:19	0000020003	9.05	4.00	36.20
18499	0000006774	2025-02-07 08:05:19	0000025296	7.99	2.00	15.98
18500	0000006774	2025-02-07 08:05:19	0000020476	8.10	6.00	48.60
18501	0000006775	2025-01-09 10:55:09	0000020095	12.60	4.00	50.40
18502	0000006775	2025-01-09 10:55:09	0000026370	29.89	3.00	89.67
18503	0000006775	2025-01-09 10:55:09	0000025357	14.99	3.00	44.97
18504	0000006776	2024-12-15 21:50:03	0000025656	7.99	10.00	79.90
18505	0000006777	2024-01-05 20:04:08	0000020736	206.80	5.00	1034.00
18506	0000006778	2025-09-08 06:53:27	0000021210	20.84	10.00	208.40
18507	0000006779	2025-09-03 00:50:19	0000026720	7.89	4.00	31.56
18508	0000006780	2024-07-10 04:52:54	0000022395	9.60	3.00	28.80
18509	0000006780	2024-07-10 04:52:54	0000026407	16.99	5.00	84.95
18510	0000006780	2024-07-10 04:52:54	0000025852	47.99	2.00	95.98
18511	0000006780	2024-07-10 04:52:54	0000026129	58.99	6.00	353.94
18512	0000006780	2024-07-10 04:52:54	0000022971	5.75	1.00	5.75
18513	0000006781	2024-08-26 21:56:07	0000020167	13.54	7.00	94.78
18514	0000006781	2024-08-26 21:56:07	0000023863	10.80	10.00	108.00
18515	0000006781	2024-08-26 21:56:07	0000022252	15.35	3.00	46.05
18516	0000006781	2024-08-26 21:56:07	0000024270	5.80	1.00	5.80
18517	0000006781	2024-08-26 21:56:07	0000024392	28.20	10.00	282.00
18518	0000006782	2024-12-20 20:21:06	0000023477	11.40	6.00	68.40
18519	0000006782	2024-12-20 20:21:06	0000025083	299.99	1.00	299.99
18520	0000006782	2024-12-20 20:21:06	0000024575	8.00	3.00	24.00
18521	0000006782	2024-12-20 20:21:06	0000026057	37.29	6.00	223.74
18522	0000006783	2025-09-11 18:57:08	0000022564	8.10	5.00	40.50
18523	0000006783	2025-09-11 18:57:08	0000025501	22.99	6.00	137.94
18524	0000006783	2025-09-11 18:57:08	0000020171	24.45	3.00	73.35
18525	0000006783	2025-09-11 18:57:08	0000020428	33.60	1.00	33.60
18526	0000006783	2025-09-11 18:57:08	0000020084	12.85	9.00	115.65
18527	0000006784	2024-09-05 19:49:23	0000024006	19.25	5.00	96.25
18528	0000006785	2024-08-10 07:03:37	0000026440	39.99	5.00	199.95
18529	0000006785	2024-08-10 07:03:37	0000026530	16.99	9.00	152.91
18530	0000006786	2025-01-26 10:32:09	0000023407	10.85	8.00	86.80
18531	0000006787	2025-10-30 06:12:02	0000020042	9.30	2.00	18.60
18532	0000006788	2025-01-27 23:18:00	0000026698	22.79	2.00	45.58
18533	0000006788	2025-01-27 23:18:00	0000022067	13.40	7.00	93.80
18534	0000006789	2025-08-03 21:56:55	0000022784	11.60	3.00	34.80
18535	0000006789	2025-08-03 21:56:55	0000024946	5.10	4.00	20.40
18536	0000006789	2025-08-03 21:56:55	0000023744	37.10	6.00	222.60
18537	0000006789	2025-08-03 21:56:55	0000022448	6.20	7.00	43.40
18538	0000006790	2025-07-03 06:47:18	0000023693	14.70	7.00	102.90
18539	0000006791	2024-06-01 09:08:30	0000026256	22.99	1.00	22.99
18540	0000006792	2025-01-30 08:36:44	0000022121	7.75	6.00	46.50
18541	0000006793	2024-04-07 05:05:02	0000020663	185.15	10.00	1851.50
18542	0000006794	2024-07-23 13:03:45	0000023537	26.75	3.00	80.25
18543	0000006795	2024-07-29 05:17:44	0000020739	48.80	6.00	292.80
18544	0000006796	2025-02-09 15:40:22	0000020758	70.70	4.00	282.80
18545	0000006796	2025-02-09 15:40:22	0000024385	23.05	4.00	92.20
18546	0000006797	2024-03-25 06:45:43	0000025205	8.49	4.00	33.96
18547	0000006797	2024-03-25 06:45:43	0000020152	15.20	10.00	152.00
18548	0000006797	2024-03-25 06:45:43	0000026552	16.99	1.00	16.99
18549	0000006797	2024-03-25 06:45:43	0000021621	5.60	9.00	50.40
18550	0000006798	2024-12-21 21:15:22	0000024132	21.30	1.00	21.30
18551	0000006798	2024-12-21 21:15:22	0000025130	29.99	10.00	299.90
18552	0000006798	2024-12-21 21:15:22	0000025825	55.99	6.00	335.94
18553	0000006799	2025-10-05 19:58:37	0000022787	49.10	1.00	49.10
18554	0000006799	2025-10-05 19:58:37	0000025661	12.99	6.00	77.94
18555	0000006799	2025-10-05 19:58:37	0000020307	19.00	9.00	171.00
18556	0000006799	2025-10-05 19:58:37	0000022978	10.64	10.00	106.40
18557	0000006799	2025-10-05 19:58:37	0000022548	12.05	6.00	72.30
18558	0000006800	2024-04-25 03:45:08	0000022628	5.05	1.00	5.05
18559	0000006800	2024-04-25 03:45:08	0000023316	14.50	3.00	43.50
18560	0000006801	2024-11-06 22:31:25	0000024520	9.70	2.00	19.40
18561	0000006801	2024-11-06 22:31:25	0000025797	269.99	9.00	2429.91
18562	0000006802	2024-02-03 13:45:19	0000026638	19.99	5.00	99.95
18563	0000006802	2024-02-03 13:45:19	0000024224	13.95	8.00	111.60
18564	0000006802	2024-02-03 13:45:19	0000022380	7.00	4.00	28.00
18565	0000006802	2024-02-03 13:45:19	0000020005	13.20	4.00	52.80
18566	0000006803	2025-01-11 23:32:02	0000025249	14.99	5.00	74.95
18567	0000006803	2025-01-11 23:32:02	0000020674	125.00	9.00	1125.00
18568	0000006804	2024-04-28 21:26:28	0000026050	40.29	9.00	362.61
18569	0000006805	2025-01-16 20:35:00	0000023569	8.75	3.00	26.25
18570	0000006806	2024-04-14 11:53:23	0000022213	4.10	2.00	8.20
18571	0000006806	2024-04-14 11:53:23	0000025940	24.99	3.00	74.97
18572	0000006807	2024-01-25 01:55:33	0000024790	11.00	1.00	11.00
18573	0000006807	2024-01-25 01:55:33	0000020506	8.45	6.00	50.70
18574	0000006808	2025-07-24 15:13:44	0000025917	18.99	7.00	132.93
18575	0000006809	2024-10-25 00:44:53	0000022122	3.75	5.00	18.75
18576	0000006809	2024-10-25 00:44:53	0000023116	11.05	7.00	77.35
18577	0000006809	2024-10-25 00:44:53	0000025010	4.14	8.00	33.12
18578	0000006809	2024-10-25 00:44:53	0000024584	6.25	5.00	31.25
18579	0000006809	2024-10-25 00:44:53	0000020439	8.89	3.00	26.67
18580	0000006809	2024-10-25 00:44:53	0000026343	12.99	4.00	51.96
18581	0000006809	2024-10-25 00:44:53	0000026478	19.99	7.00	139.93
18582	0000006810	2024-11-22 15:24:34	0000022786	33.15	10.00	331.50
18583	0000006810	2024-11-22 15:24:34	0000025927	25.99	10.00	259.90
18584	0000006811	2024-03-31 10:06:42	0000025857	26.99	10.00	269.90
18585	0000006811	2024-03-31 10:06:42	0000025944	24.99	5.00	124.95
18586	0000006812	2025-09-25 00:24:34	0000026695	10.09	5.00	50.45
18587	0000006813	2024-02-27 10:50:05	0000021697	9.30	8.00	74.40
18588	0000006813	2024-02-27 10:50:05	0000021195	10.80	5.00	54.00
18589	0000006813	2024-02-27 10:50:05	0000025008	8.05	1.00	8.05
18590	0000006814	2024-01-12 01:27:39	0000024180	39.30	9.00	353.70
18591	0000006815	2024-06-23 16:36:50	0000021139	14.60	10.00	146.00
18592	0000006815	2024-06-23 16:36:50	0000024071	17.70	3.00	53.10
18593	0000006816	2024-12-03 11:11:15	0000021385	23.80	2.00	47.60
18594	0000006817	2025-09-20 07:02:31	0000024828	9.10	10.00	91.00
18595	0000006818	2024-10-10 17:24:35	0000026429	17.99	2.00	35.98
18596	0000006818	2024-10-10 17:24:35	0000023410	17.80	5.00	89.00
18597	0000006819	2024-01-06 12:39:07	0000025543	37.99	3.00	113.97
18598	0000006819	2024-01-06 12:39:07	0000020164	29.40	2.00	58.80
18599	0000006819	2024-01-06 12:39:07	0000026026	27.99	6.00	167.94
18600	0000006819	2024-01-06 12:39:07	0000026032	30.99	8.00	247.92
18601	0000006819	2024-01-06 12:39:07	0000022206	4.55	7.00	31.85
18602	0000006820	2025-10-11 12:50:21	0000024320	11.50	2.00	23.00
18603	0000006820	2025-10-11 12:50:21	0000024723	2.94	1.00	2.94
18604	0000006821	2024-01-08 01:10:03	0000022320	26.70	2.00	53.40
18605	0000006822	2024-08-12 17:15:47	0000020115	15.90	8.00	127.20
18606	0000006822	2024-08-12 17:15:47	0000020712	49.95	9.00	449.55
18607	0000006823	2025-03-25 12:15:51	0000022630	7.45	10.00	74.50
18608	0000006824	2024-12-02 07:33:39	0000021486	42.15	7.00	295.05
18609	0000006824	2024-12-02 07:33:39	0000020023	26.25	10.00	262.50
18610	0000006824	2024-12-02 07:33:39	0000020506	8.45	3.00	25.35
18611	0000006824	2024-12-02 07:33:39	0000021426	13.10	9.00	117.90
18612	0000006824	2024-12-02 07:33:39	0000021608	14.90	3.00	44.70
18613	0000006824	2024-12-02 07:33:39	0000020852	16.55	7.00	115.85
18614	0000006824	2024-12-02 07:33:39	0000021813	8.50	6.00	51.00
18615	0000006825	2024-07-08 23:59:51	0000023109	6.50	7.00	45.50
18616	0000006826	2024-09-30 19:32:33	0000023542	11.39	9.00	102.51
18617	0000006826	2024-09-30 19:32:33	0000022028	8.20	7.00	57.40
18618	0000006826	2024-09-30 19:32:33	0000026442	249.99	5.00	1249.95
18619	0000006826	2024-09-30 19:32:33	0000024348	12.75	8.00	102.00
18620	0000006826	2024-09-30 19:32:33	0000021303	12.50	1.00	12.50
18621	0000006826	2024-09-30 19:32:33	0000023264	20.84	4.00	83.36
18622	0000006826	2024-09-30 19:32:33	0000025006	3.35	6.00	20.10
18623	0000006827	2025-11-01 12:26:33	0000024383	17.90	10.00	179.00
18624	0000006827	2025-11-01 12:26:33	0000020276	38.80	9.00	349.20
